arrival_time,priority_level,cpu_utilization,memory_utilization,num_threads,process_status,target_schedule,combined_load_score
107.8469,0,0.0,0.06,28,3,2,0.03
107.8517,2,0.0,0.08,4,3,1,40.04
107.8572,2,0.0,0.03,19,3,1,40.015
107.8621,2,0.0,0.11,10,3,1,40.055
107.8682,2,0.0,0.19,9,3,1,40.095
107.8732,2,0.0,0.43,4,3,1,40.215
107.8789,3,0.0,0.16,21,3,1,60.08
107.8846,2,0.0,0.3,14,3,1,40.15
107.8902,2,0.0,0.27,8,3,1,40.135
107.8943,2,0.0,0.05,2,3,1,40.025
107.899,2,0.0,0.11,9,3,1,40.055
107.9042,2,0.0,0.03,20,3,1,40.015
107.9088,2,0.0,0.15,52,3,1,40.075
107.913,2,0.0,1.32,40,3,1,40.66
107.9193,2,20.0,3.72,29,3,1,65.86
107.9253,2,0.0,0.07,8,3,1,40.035
107.9306,2,0.0,0.19,10,3,1,40.095
107.9365,2,0.0,0.24,10,3,1,40.12
107.9415,2,0.0,0.38,6,3,1,40.19
107.9475,2,0.0,0.65,10,3,1,40.325
107.9548,2,0.0,0.12,8,3,1,40.06
107.9611,3,0.0,0.73,22,3,1,60.365
107.9673,2,0.0,3.12,11,3,1,41.56
107.9736,3,7.3,1.37,19,3,1,69.44500000000001
107.9779,2,0.0,0.09,6,3,1,40.045
107.9829,2,0.0,0.11,6,3,1,40.055
107.9877,2,0.0,0.12,6,3,1,40.06
107.9921,2,0.0,0.3,11,3,1,40.15
107.9962,0,0.0,0.13,29,3,2,0.065
107.9993,2,0.0,1.69,13,3,1,40.845
108.0056,2,0.0,2.01,46,3,1,41.005
108.0101,2,0.0,0.0,10,3,1,40.0
108.0141,2,0.0,0.22,2,3,1,40.11
108.019,2,95.5,0.43,22,3,0,154.815
108.023,2,0.0,0.1,8,3,1,40.05
108.0274,0,0.0,0.66,26,3,2,0.33
108.0307,2,0.0,0.52,15,3,1,40.26
108.0348,2,0.0,0.05,8,3,1,40.025
108.0401,2,0.0,0.02,3,3,1,40.01
108.0433,0,0.0,1.69,28,3,2,0.845
108.0481,3,0.0,1.03,22,3,1,60.515
108.0535,2,0.0,0.31,25,3,1,40.155
108.0578,2,0.0,0.16,7,3,1,40.08
108.0622,0,0.0,1.92,32,3,2,0.96
108.0674,2,0.0,0.04,1,3,1,40.02
108.0793,2,0.0,0.1,14,3,1,40.05
108.0922,2,0.0,0.18,10,3,1,40.09
108.0996,2,0.0,0.08,11,3,1,40.04
108.1086,2,0.0,0.13,6,3,1,40.065
108.1136,2,0.0,0.67,49,3,1,40.335
108.1183,2,0.0,0.13,8,3,1,40.065
108.1238,2,0.0,0.55,12,3,1,40.275
108.1276,2,0.0,0.52,30,3,1,40.26
109.1445,2,0.0,0.79,46,3,1,40.395
109.1518,2,0.0,0.99,16,3,1,40.495
109.1581,2,0.0,0.04,3,3,1,40.02
109.1645,2,5.5,1.91,21,3,1,47.555
109.1708,2,0.0,0.02,4,3,1,40.01
109.1753,3,0.0,0.14,6,3,1,60.07
109.1798,2,0.0,0.81,9,3,1,40.405
109.1845,2,0.0,0.09,3,3,1,40.045
109.1902,2,0.0,0.01,2,3,1,40.005
109.1934,4,0.0,0.42,18,3,0,80.21
109.1982,2,0.0,0.13,9,3,1,40.065
109.2035,2,0.0,0.14,8,3,1,40.07
109.2076,2,0.0,0.01,2,3,1,40.005
109.2124,2,0.0,3.78,77,3,1,41.89
109.2166,2,0.0,0.22,23,3,1,40.11
109.2219,2,0.0,0.24,12,3,1,40.12
109.2277,2,0.0,0.05,5,3,1,40.025
109.2326,2,0.0,0.03,1,3,1,40.015
109.2378,0,0.0,0.09,28,3,2,0.045
109.2437,2,0.0,0.01,2,3,1,40.005
109.2485,1,0.0,0.08,14,3,2,20.04
109.2547,2,0.0,0.09,6,3,1,40.045
109.2588,2,0.0,0.04,8,3,1,40.02
109.2625,2,0.0,0.03,2,3,1,40.015
109.2666,2,0.0,0.3,5,3,1,40.15
109.2719,3,0.0,0.09,21,3,1,60.045
109.2769,2,40.0,2.02,33,3,1,89.01
109.281,2,0.0,0.34,24,3,1,40.17
109.2868,2,0.0,0.21,7,3,1,40.105
109.2918,2,0.0,0.03,2,3,1,40.015
109.2974,2,0.0,0.63,60,3,1,40.315
109.302,2,0.0,0.05,5,3,1,40.025
109.3066,2,0.0,0.73,31,1,1,40.365
109.3113,0,0.0,0.32,29,3,2,0.16
109.3155,2,0.0,0.26,31,3,1,40.13
109.3213,2,0.0,0.38,12,3,1,40.19
109.3265,2,0.0,0.0,38,1,1,40.0
109.3319,2,0.0,0.01,17,3,1,40.005
109.3376,2,0.0,0.13,11,3,1,40.065
109.3424,2,0.0,0.29,6,3,1,40.145
109.347,2,0.0,0.44,50,3,1,40.22
109.3518,2,0.0,0.05,8,3,1,40.025
109.3562,2,0.0,0.08,10,3,1,40.04
109.3611,2,0.0,0.07,24,3,1,40.035
109.366,2,0.0,0.11,6,3,1,40.055
109.3716,2,0.0,0.19,2,3,1,40.095
109.3757,2,0.0,0.06,7,3,1,40.03
109.3799,2,0.0,0.01,17,3,1,40.005
109.3856,2,0.0,0.04,2,3,1,40.02
109.3901,0,0.0,1.42,29,3,2,0.71
109.3942,2,0.0,0.04,3,3,1,40.02
109.3984,0,0.0,0.16,29,3,2,0.08
109.4035,2,0.0,0.41,35,3,1,40.205
109.4075,2,0.0,0.01,2,3,1,40.005
109.4131,2,0.0,0.05,9,1,1,40.025
109.4173,2,0.0,0.32,20,3,1,40.16
109.4231,2,0.0,0.18,14,3,1,40.09
109.428,2,0.0,0.08,3,3,1,40.04
109.4328,4,0.0,0.2,15,3,0,80.1
109.4376,2,0.0,0.22,6,3,1,40.11
109.4423,2,0.0,0.07,2,3,1,40.035
109.4471,2,0.0,0.95,16,1,1,40.475
109.4529,2,0.0,1.13,45,3,1,40.565
109.4585,2,0.0,2.51,27,3,1,41.255
109.464,2,0.0,0.19,7,3,1,40.095
109.4693,2,0.0,0.03,4,3,1,40.015
109.4739,0,0.0,0.08,14,3,2,0.04
109.4792,2,0.0,0.07,8,3,1,40.035
109.4829,2,0.0,0.17,30,3,1,40.085
109.4882,4,0.0,0.07,3,3,0,80.035
109.4926,2,0.0,0.03,2,3,1,40.015
109.4972,2,0.0,0.3,12,3,1,40.15
109.5026,0,0.0,0.12,44,3,2,0.06
109.5071,2,0.0,0.14,11,3,1,40.07
109.5122,2,0.0,0.12,8,3,1,40.06
109.5196,2,0.0,0.19,26,3,1,40.095
109.5246,2,0.0,0.87,17,1,1,40.435
109.5302,2,0.0,0.04,4,3,1,40.02
109.5351,2,0.0,0.2,8,3,1,40.1
109.5389,2,0.0,0.03,2,3,1,40.015
109.5432,3,0.0,0.21,24,3,1,60.105
109.5479,2,0.0,0.05,8,3,1,40.025
109.5527,0,0.0,0.06,28,3,2,0.03
109.5569,2,0.0,0.08,4,3,1,40.04
109.5602,2,0.0,0.03,19,3,1,40.015
109.5643,2,0.0,0.11,10,3,1,40.055
109.5689,2,0.0,0.19,9,3,1,40.095
109.5744,2,0.0,0.43,4,3,1,40.215
109.5792,3,0.0,0.16,21,3,1,60.08
109.5832,2,0.0,0.3,14,3,1,40.15
109.5893,2,0.0,0.27,8,3,1,40.135
109.5938,2,0.0,0.05,2,3,1,40.025
109.5981,2,0.0,0.11,9,3,1,40.055
109.6036,2,0.0,0.03,20,3,1,40.015
109.6078,2,0.0,0.15,52,3,1,40.075
109.612,2,0.0,1.32,41,3,1,40.66
109.6162,2,42.6,3.69,29,3,1,92.965
109.6218,2,0.0,0.07,8,3,1,40.035
109.6264,2,0.0,0.19,10,3,1,40.095
109.6314,2,0.0,0.24,10,3,1,40.12
109.6356,2,0.0,0.38,6,3,1,40.19
109.6415,2,0.0,0.65,10,3,1,40.325
109.645,2,0.0,0.12,8,3,1,40.06
109.6486,3,0.0,0.73,22,3,1,60.365
109.6534,2,0.0,3.12,11,3,1,41.56
109.6585,3,13.9,1.37,19,3,1,77.36500000000001
109.6622,2,0.0,0.09,6,3,1,40.045
109.6675,2,0.0,0.11,6,3,1,40.055
109.6726,2,0.0,0.12,6,3,1,40.06
109.6774,2,0.0,0.3,11,3,1,40.15
109.682,0,0.0,0.13,29,3,2,0.065
109.6865,2,0.0,1.69,13,3,1,40.845
109.6914,2,0.0,2.01,46,3,1,41.005
109.6955,2,0.0,0.0,10,3,1,40.0
109.7013,2,0.0,0.22,2,3,1,40.11
109.7073,2,96.3,0.43,22,3,0,155.775
109.7131,2,0.0,0.1,8,3,1,40.05
109.7189,0,0.0,0.66,26,3,2,0.33
109.7247,2,0.0,0.52,15,3,1,40.26
109.7293,2,0.0,0.05,8,3,1,40.025
109.7362,2,0.0,0.02,3,3,1,40.01
109.7427,0,0.0,1.69,28,3,2,0.845
109.7482,3,0.0,1.03,22,3,1,60.515
109.7532,2,0.0,0.31,25,3,1,40.155
109.7582,2,0.0,0.16,7,3,1,40.08
109.7627,0,0.0,1.92,32,3,2,0.96
109.7681,2,0.0,0.04,1,3,1,40.02
109.7736,2,0.0,0.1,14,3,1,40.05
109.7799,2,0.0,0.18,10,3,1,40.09
109.786,2,0.0,0.08,11,3,1,40.04
109.7904,2,0.0,0.13,6,3,1,40.065
109.7945,2,0.0,0.67,49,3,1,40.335
109.7988,2,0.0,0.13,8,3,1,40.065
109.8042,2,0.0,0.55,12,3,1,40.275
109.8083,2,0.0,0.52,30,3,1,40.26
110.8181,2,0.0,0.79,46,3,1,40.395
110.8255,2,0.0,0.99,16,3,1,40.495
110.8338,2,0.0,0.04,3,3,1,40.02
110.843,2,2.8,1.91,21,3,1,44.315
110.8529,2,0.0,0.02,4,3,1,40.01
110.8612,3,0.0,0.14,6,3,1,60.07
110.8696,2,0.0,0.81,9,3,1,40.405
110.8789,2,0.0,0.09,3,3,1,40.045
110.8884,2,0.0,0.01,2,3,1,40.005
110.8959,4,0.0,0.42,18,3,0,80.21
110.9044,2,0.0,0.13,9,3,1,40.065
110.9133,2,0.0,0.14,8,3,1,40.07
110.9203,2,0.0,0.01,2,3,1,40.005
110.9259,2,0.0,3.78,77,3,1,41.89
110.9328,2,0.0,0.22,23,3,1,40.11
110.938,2,0.0,0.24,12,3,1,40.12
110.9444,2,0.0,0.05,5,3,1,40.025
110.9506,2,0.0,0.03,1,3,1,40.015
110.9575,0,0.0,0.09,28,3,2,0.045
110.9625,2,0.0,0.01,2,3,1,40.005
110.9675,1,0.0,0.08,14,3,2,20.04
110.9721,2,0.0,0.09,6,3,1,40.045
110.9787,2,0.0,0.04,8,3,1,40.02
110.985,2,0.0,0.03,2,3,1,40.015
110.9892,2,0.0,0.3,5,3,1,40.15
110.9934,3,0.0,0.09,21,3,1,60.045
110.997,2,40.0,2.02,33,3,1,89.01
111.0024,2,0.0,0.34,24,3,1,40.17
111.007,2,0.0,0.21,7,3,1,40.105
111.0113,2,0.0,0.03,2,3,1,40.015
111.0151,2,0.0,0.63,60,3,1,40.315
111.0198,2,0.0,0.05,5,3,1,40.025
111.0256,2,0.0,0.73,31,1,1,40.365
111.0301,0,0.0,0.32,29,3,2,0.16
111.0344,2,0.0,0.26,31,3,1,40.13
111.0394,2,0.0,0.38,12,3,1,40.19
111.044,2,0.0,0.0,38,1,1,40.0
111.0476,2,0.0,0.01,17,3,1,40.005
111.0527,2,0.0,0.13,11,3,1,40.065
111.0568,2,0.0,0.29,6,3,1,40.145
111.0619,2,0.0,0.44,50,3,1,40.22
111.0676,2,0.0,0.05,8,3,1,40.025
111.0737,2,0.0,0.08,10,3,1,40.04
111.0784,2,0.0,0.07,24,3,1,40.035
111.084,2,0.0,0.11,6,3,1,40.055
111.0885,2,0.0,0.19,2,3,1,40.095
111.0928,2,0.0,0.06,7,3,1,40.03
111.0969,2,0.0,0.01,17,3,1,40.005
111.1016,2,0.0,0.04,2,3,1,40.02
111.1066,0,0.0,1.42,29,3,2,0.71
111.1109,2,0.0,0.04,3,3,1,40.02
111.1169,0,0.0,0.16,29,3,2,0.08
111.1226,2,0.0,0.41,35,3,1,40.205
111.1276,2,0.0,0.01,2,3,1,40.005
111.1321,2,0.0,0.05,9,1,1,40.025
111.1375,2,0.0,0.32,20,3,1,40.16
111.143,2,0.0,0.18,14,3,1,40.09
111.1474,2,0.0,0.08,3,3,1,40.04
111.1537,4,0.0,0.2,15,3,0,80.1
111.1597,2,0.0,0.22,6,3,1,40.11
111.1661,2,0.0,0.07,2,3,1,40.035
111.1718,2,0.0,0.95,16,1,1,40.475
111.1783,2,0.0,1.13,45,3,1,40.565
111.1847,2,0.0,2.51,27,3,1,41.255
111.1887,2,0.0,0.19,7,3,1,40.095
111.1931,2,0.0,0.03,4,3,1,40.015
111.1972,0,0.0,0.08,14,3,2,0.04
111.2011,2,0.0,0.07,8,3,1,40.035
111.2057,2,0.0,0.17,30,3,1,40.085
111.2105,4,0.0,0.07,3,3,0,80.035
111.2145,2,0.0,0.03,2,3,1,40.015
111.22,2,0.0,0.3,12,3,1,40.15
111.2249,0,0.0,0.12,44,3,2,0.06
111.229,2,0.0,0.14,11,3,1,40.07
111.2338,2,0.0,0.12,8,3,1,40.06
111.2385,2,0.0,0.2,26,3,1,40.1
111.2427,2,0.0,0.87,17,1,1,40.435
111.2473,2,0.0,0.04,4,3,1,40.02
111.2516,2,0.0,0.2,8,3,1,40.1
111.2562,2,0.0,0.03,2,3,1,40.015
111.2606,3,0.0,0.21,24,3,1,60.105
111.2651,2,0.0,0.05,8,3,1,40.025
111.2711,0,0.0,0.06,28,3,2,0.03
111.2762,2,0.0,0.08,4,3,1,40.04
111.2822,2,0.0,0.03,19,3,1,40.015
111.2877,2,0.0,0.11,10,3,1,40.055
111.2931,2,0.0,0.19,9,3,1,40.095
111.2983,2,0.0,0.43,4,3,1,40.215
111.3032,3,0.0,0.16,21,3,1,60.08
111.3083,2,0.0,0.3,14,3,1,40.15
111.3131,2,0.0,0.27,8,3,1,40.135
111.3183,2,0.0,0.05,2,3,1,40.025
111.324,2,0.0,0.11,9,3,1,40.055
111.3284,2,0.0,0.03,20,3,1,40.015
111.3328,2,0.0,0.15,52,3,1,40.075
111.3384,2,0.0,1.32,41,3,1,40.66
111.3427,2,18.9,3.71,29,3,1,64.535
111.3457,2,0.0,0.07,8,3,1,40.035
111.3511,2,0.0,0.19,10,3,1,40.095
111.3552,2,0.0,0.24,10,3,1,40.12
111.3605,2,0.0,0.38,6,3,1,40.19
111.3662,2,0.0,0.65,10,3,1,40.325
111.3724,2,0.0,0.12,8,3,1,40.06
111.3772,3,0.0,0.73,22,3,1,60.365
111.3819,2,0.0,3.12,11,3,1,41.56
111.3867,3,10.0,1.37,19,3,1,72.685
111.391,2,0.0,0.09,6,3,1,40.045
111.3951,2,0.0,0.11,6,3,1,40.055
111.3994,2,0.0,0.12,6,3,1,40.06
111.405,2,0.0,0.3,11,3,1,40.15
111.4091,0,0.0,0.13,29,3,2,0.065
111.413,2,0.0,1.69,13,3,1,40.845
111.4194,2,0.0,2.01,46,3,1,41.005
111.4243,2,0.0,0.0,10,3,1,40.0
111.4285,2,0.0,0.22,2,3,1,40.11
111.4345,2,97.3,0.43,22,3,0,156.975
111.4391,2,0.0,0.1,8,3,1,40.05
111.443,0,0.0,0.66,26,3,2,0.33
111.4471,2,0.0,0.52,15,3,1,40.26
111.4517,2,0.0,0.05,8,3,1,40.025
111.4559,2,0.0,0.02,3,3,1,40.01
111.4597,0,0.0,1.69,28,3,2,0.845
111.4647,3,0.0,1.03,22,3,1,60.515
111.4705,2,0.0,0.31,25,3,1,40.155
111.4752,2,0.0,0.16,7,3,1,40.08
111.4798,0,0.0,1.92,32,3,2,0.96
111.485,2,0.0,0.04,1,3,1,40.02
111.489,2,0.0,0.1,14,3,1,40.05
111.4931,2,0.0,0.18,10,3,1,40.09
111.4973,2,0.0,0.08,11,3,1,40.04
111.5029,2,0.0,0.13,6,3,1,40.065
111.5069,2,0.0,0.67,49,3,1,40.335
111.5118,2,0.0,0.13,8,3,1,40.065
111.516,2,0.0,0.55,12,3,1,40.275
111.5211,2,0.0,0.52,30,3,1,40.26
112.5407,2,0.0,0.79,46,3,1,40.395
112.5483,2,0.0,0.99,16,3,1,40.495
112.5531,2,0.0,0.04,3,3,1,40.02
112.5611,2,0.9,1.91,21,3,1,42.035
112.5681,2,0.0,0.02,4,3,1,40.01
112.5766,3,0.0,0.14,6,3,1,60.07
112.5835,2,0.0,0.81,9,3,1,40.405
112.5893,2,0.0,0.09,3,3,1,40.045
112.5966,2,0.0,0.01,2,3,1,40.005
112.6065,4,0.0,0.42,18,3,0,80.21
112.6156,2,0.0,0.13,9,3,1,40.065
112.6222,2,0.0,0.14,8,3,1,40.07
112.6313,2,0.0,0.01,2,3,1,40.005
112.6379,2,0.0,3.78,77,3,1,41.89
112.6437,2,0.0,0.22,23,3,1,40.11
112.6486,2,0.0,0.24,12,3,1,40.12
112.6544,2,0.0,0.05,5,3,1,40.025
112.6588,2,0.0,0.03,1,3,1,40.015
112.6628,0,0.0,0.09,28,3,2,0.045
112.6674,2,0.0,0.01,2,3,1,40.005
112.6737,1,0.0,0.08,14,3,2,20.04
112.6781,2,0.0,0.09,6,3,1,40.045
112.6824,2,0.0,0.04,8,3,1,40.02
112.6867,2,0.0,0.03,2,3,1,40.015
112.6909,2,0.0,0.3,5,3,1,40.15
112.695,3,0.0,0.09,21,3,1,60.045
112.7002,2,40.9,2.02,33,3,1,90.09
112.7056,2,0.0,0.34,24,3,1,40.17
112.7108,2,0.0,0.21,7,3,1,40.105
112.7169,2,0.0,0.03,2,3,1,40.015
112.7249,2,0.0,0.63,60,3,1,40.315
112.7299,2,0.0,0.05,5,3,1,40.025
112.7364,2,0.0,0.73,31,1,1,40.365
112.7414,0,0.0,0.32,29,3,2,0.16
112.747,2,0.0,0.26,31,3,1,40.13
112.7526,2,0.0,0.38,12,3,1,40.19
112.7576,2,0.0,0.0,38,1,1,40.0
112.7634,2,0.0,0.01,17,3,1,40.005
112.7696,2,0.0,0.13,11,3,1,40.065
112.7758,2,0.0,0.29,6,3,1,40.145
112.7814,2,0.0,0.44,50,3,1,40.22
112.7864,2,0.0,0.05,8,3,1,40.025
112.7911,2,0.0,0.08,10,3,1,40.04
112.7953,2,0.0,0.07,24,3,1,40.035
112.7996,2,0.0,0.11,6,3,1,40.055
112.8043,2,0.0,0.19,2,3,1,40.095
112.8084,2,0.0,0.06,7,3,1,40.03
112.8132,2,0.0,0.01,17,3,1,40.005
112.8187,2,0.0,0.04,2,3,1,40.02
112.8232,0,0.0,1.42,29,3,2,0.71
112.8283,2,0.0,0.04,3,3,1,40.02
112.8333,0,0.0,0.16,29,3,2,0.08
112.8384,2,0.0,0.41,35,3,1,40.205
112.8416,2,0.0,0.01,2,3,1,40.005
112.8457,2,0.0,0.05,9,1,1,40.025
112.8517,2,0.0,0.32,20,3,1,40.16
112.8573,2,0.0,0.18,14,3,1,40.09
112.8631,2,0.0,0.08,3,3,1,40.04
112.8701,4,0.0,0.2,15,3,0,80.1
112.8768,2,0.0,0.22,6,3,1,40.11
112.8803,2,0.0,0.07,2,3,1,40.035
112.8853,2,0.0,0.95,16,1,1,40.475
112.8898,2,0.0,1.13,45,3,1,40.565
112.8945,2,0.0,2.51,27,3,1,41.255
112.8984,2,0.0,0.19,7,3,1,40.095
112.9039,2,0.0,0.03,4,3,1,40.015
112.9079,0,0.0,0.08,14,3,2,0.04
112.9136,2,0.0,0.07,8,3,1,40.035
112.9185,2,0.0,0.17,30,3,1,40.085
112.9225,4,0.0,0.07,3,3,0,80.035
112.9269,2,0.0,0.03,2,3,1,40.015
112.9313,2,0.0,0.3,12,3,1,40.15
112.9366,0,0.0,0.12,44,3,2,0.06
112.9399,2,0.0,0.14,11,3,1,40.07
112.944,2,0.0,0.12,8,3,1,40.06
112.9483,2,0.0,0.19,26,3,1,40.095
112.9534,2,0.0,0.87,17,1,1,40.435
112.9579,2,0.0,0.04,4,3,1,40.02
112.9633,2,0.0,0.2,8,3,1,40.1
112.9697,2,0.0,0.03,2,3,1,40.015
112.9744,3,0.0,0.21,24,3,1,60.105
112.9787,2,0.0,0.05,8,3,1,40.025
112.9831,0,0.0,0.06,28,3,2,0.03
112.9886,2,0.0,0.08,4,3,1,40.04
112.9928,2,0.0,0.03,19,3,1,40.015
112.9971,2,0.0,0.11,10,3,1,40.055
113.0015,2,0.0,0.19,9,3,1,40.095
113.0071,2,0.0,0.43,4,3,1,40.215
113.013,3,0.0,0.16,21,3,1,60.08
113.0189,2,0.0,0.3,14,3,1,40.15
113.024,2,0.0,0.27,8,3,1,40.135
113.029,2,0.0,0.05,2,3,1,40.025
113.0344,2,0.0,0.11,9,3,1,40.055
113.0394,2,0.0,0.03,20,3,1,40.015
113.0435,2,0.0,0.15,52,3,1,40.075
113.0472,2,0.0,1.32,41,3,1,40.66
113.0537,2,31.2,3.71,29,3,1,79.295
113.0582,2,0.0,0.07,8,3,1,40.035
113.0637,2,0.0,0.19,10,3,1,40.095
113.069,2,0.0,0.24,10,3,1,40.12
113.0744,2,0.0,0.38,6,3,1,40.19
113.0785,2,0.0,0.65,10,3,1,40.325
113.0834,2,0.0,0.12,8,3,1,40.06
113.0889,3,0.0,0.73,22,3,1,60.365
113.0925,2,0.0,3.12,11,3,1,41.56
113.0957,3,10.9,1.37,19,3,1,73.765
113.1021,2,0.0,0.09,6,3,1,40.045
113.1069,2,0.0,0.11,6,3,1,40.055
113.1112,2,0.0,0.12,6,3,1,40.06
113.117,2,0.0,0.3,11,3,1,40.15
113.1223,0,0.0,0.13,29,3,2,0.065
113.1264,2,0.0,1.69,13,3,1,40.845
113.1307,2,0.0,2.01,46,3,1,41.005
113.1354,2,0.0,0.0,10,3,1,40.0
113.1397,2,0.0,0.22,2,3,1,40.11
113.1438,2,97.3,0.43,22,3,0,156.975
113.1482,2,0.0,0.1,8,3,1,40.05
113.1543,0,0.0,0.66,26,3,2,0.33
113.1582,2,0.0,0.52,15,3,1,40.26
113.1625,2,0.0,0.05,8,3,1,40.025
113.1676,2,0.0,0.02,3,3,1,40.01
113.1726,0,0.0,1.69,28,3,2,0.845
113.1776,3,0.0,1.03,22,3,1,60.515
113.1821,2,0.0,0.31,25,3,1,40.155
113.1887,2,0.0,0.16,7,3,1,40.08
113.1954,0,0.0,1.92,32,3,2,0.96
113.2029,2,0.0,0.04,1,3,1,40.02
113.2096,2,0.0,0.1,14,3,1,40.05
113.2141,2,0.0,0.18,10,3,1,40.09
113.2194,2,0.0,0.08,11,3,1,40.04
113.2247,2,0.0,0.13,6,3,1,40.065
113.2301,2,0.0,0.67,49,3,1,40.335
113.2355,2,0.0,0.13,8,3,1,40.065
113.2399,2,0.0,0.55,12,3,1,40.275
113.2438,2,0.9,0.52,30,3,1,41.339999999999996
114.2585,2,0.0,0.79,46,3,1,40.395
114.2657,2,0.0,0.99,16,3,1,40.495
114.2728,2,0.0,0.04,3,3,1,40.02
114.2807,2,0.0,1.91,21,3,1,40.955
114.2914,2,0.0,0.02,4,3,1,40.01
114.2999,3,0.0,0.14,6,3,1,60.07
114.3098,2,0.0,0.81,9,3,1,40.405
114.3152,2,0.0,0.09,3,3,1,40.045
114.3215,2,0.0,0.01,2,3,1,40.005
114.3256,4,0.0,0.42,18,3,0,80.21
114.3298,2,0.0,0.13,9,3,1,40.065
114.3353,2,0.0,0.14,8,3,1,40.07
114.3405,2,0.0,0.01,2,3,1,40.005
114.3455,2,0.0,3.78,77,3,1,41.89
114.353,2,0.0,0.22,23,3,1,40.11
114.3573,2,0.0,0.24,12,3,1,40.12
114.3625,2,0.0,0.05,5,3,1,40.025
114.3668,2,0.0,0.03,1,3,1,40.015
114.3718,0,0.0,0.09,28,3,2,0.045
114.3762,2,0.0,0.01,2,3,1,40.005
114.3806,1,0.0,0.08,14,3,2,20.04
114.3867,2,0.0,0.09,6,3,1,40.045
114.3929,2,0.0,0.04,8,3,1,40.02
114.3983,2,0.0,0.03,2,3,1,40.015
114.4032,2,0.0,0.3,5,3,1,40.15
114.4073,3,0.0,0.09,21,3,1,60.045
114.4119,2,40.4,2.03,33,3,1,89.49499999999999
114.4172,2,0.0,0.34,24,3,1,40.17
114.4222,2,0.0,0.21,7,3,1,40.105
114.4262,2,0.0,0.03,2,3,1,40.015
114.4307,2,0.0,0.63,60,3,1,40.315
114.4353,2,0.0,0.05,5,3,1,40.025
114.4408,2,0.0,0.73,31,1,1,40.365
114.4452,0,0.0,0.32,29,3,2,0.16
114.4503,2,0.0,0.26,31,3,1,40.13
114.4547,2,0.0,0.38,12,3,1,40.19
114.4589,2,0.0,0.0,38,1,1,40.0
114.4648,2,0.0,0.01,17,3,1,40.005
114.4714,2,0.0,0.13,11,3,1,40.065
114.4759,2,0.0,0.29,6,3,1,40.145
114.4805,2,0.0,0.44,50,3,1,40.22
114.4855,2,0.0,0.05,8,3,1,40.025
114.4899,2,0.0,0.08,10,3,1,40.04
114.4936,2,0.0,0.07,24,3,1,40.035
114.4979,2,0.0,0.11,6,3,1,40.055
114.5025,2,0.0,0.19,2,3,1,40.095
114.5066,2,0.0,0.06,7,3,1,40.03
114.5113,2,0.0,0.01,17,3,1,40.005
114.5159,2,0.0,0.04,2,3,1,40.02
114.5205,0,0.0,1.42,29,3,2,0.71
114.5247,2,0.0,0.04,3,3,1,40.02
114.5289,0,0.0,0.16,29,3,2,0.08
114.5347,2,0.0,0.41,35,3,1,40.205
114.5391,2,0.0,0.01,2,3,1,40.005
114.543,2,0.0,0.05,9,1,1,40.025
114.5475,2,0.0,0.32,20,3,1,40.16
114.5525,2,0.0,0.18,14,3,1,40.09
114.5572,2,0.0,0.08,3,3,1,40.04
114.561,4,0.0,0.2,15,3,0,80.1
114.5659,2,0.0,0.22,6,3,1,40.11
114.5711,2,0.0,0.07,2,3,1,40.035
114.5756,2,0.0,0.95,16,1,1,40.475
114.5809,2,0.0,1.13,45,3,1,40.565
114.5864,2,0.0,2.51,27,3,1,41.255
114.5912,2,0.0,0.19,7,3,1,40.095
114.5956,2,0.0,0.03,4,3,1,40.015
114.6014,0,0.0,0.08,14,3,2,0.04
114.6065,2,0.0,0.07,8,3,1,40.035
114.6113,2,0.0,0.17,30,3,1,40.085
114.616,4,0.0,0.07,3,3,0,80.035
114.6214,2,0.0,0.03,2,3,1,40.015
114.6257,2,0.0,0.3,12,3,1,40.15
114.6305,0,0.0,0.12,44,3,2,0.06
114.6357,2,0.0,0.14,11,3,1,40.07
114.64,2,0.0,0.12,8,3,1,40.06
114.644,2,0.0,0.2,26,3,1,40.1
114.6485,2,0.0,0.87,17,1,1,40.435
114.6541,2,0.0,0.04,4,3,1,40.02
114.6582,2,0.0,0.2,8,3,1,40.1
114.6624,2,0.0,0.03,2,3,1,40.015
114.6665,3,0.0,0.21,24,3,1,60.105
114.6711,2,0.0,0.05,8,3,1,40.025
114.6751,0,0.0,0.06,28,3,2,0.03
114.6795,2,0.0,0.08,4,3,1,40.04
114.6857,2,0.0,0.03,19,3,1,40.015
114.6902,2,0.0,0.11,10,3,1,40.055
114.6943,2,0.0,0.19,9,3,1,40.095
114.6981,2,0.0,0.43,4,3,1,40.215
114.7021,3,0.0,0.16,21,3,1,60.08
114.7071,2,0.0,0.3,14,3,1,40.15
114.7122,2,0.0,0.27,8,3,1,40.135
114.7182,2,0.0,0.05,2,3,1,40.025
114.7232,2,0.0,0.11,9,3,1,40.055
114.7278,2,0.0,0.03,20,3,1,40.015
114.7328,2,0.0,0.15,52,3,1,40.075
114.7382,2,0.0,1.32,41,3,1,40.66
114.7432,2,25.0,3.74,29,3,1,71.87
114.7472,2,0.0,0.07,8,3,1,40.035
114.7522,2,0.0,0.19,10,3,1,40.095
114.7579,2,0.0,0.24,10,3,1,40.12
114.762,2,0.0,0.38,6,3,1,40.19
