arrival_time,priority_level,cpu_utilization,memory_utilization,num_threads,process_status,target_schedule
99.0728,2,0.0,0.26,31,3,1
99.0769,2,0.0,0.38,12,3,1
99.0803,2,0.0,0.0,38,1,1
99.0857,2,0.0,0.01,17,3,1
99.0909,2,0.0,0.13,11,3,1
99.0947,2,0.0,0.29,6,3,1
99.0992,2,0.0,0.44,50,3,1
99.1033,2,0.0,0.05,8,3,1
99.1084,2,0.0,0.08,10,3,1
99.113,2,0.0,0.07,24,3,1
99.117,2,0.0,0.11,6,3,1
99.1215,2,0.0,0.19,2,3,1
99.1255,2,0.0,0.06,7,3,1
99.1309,2,0.0,0.01,17,3,1
99.1356,2,0.0,0.04,2,3,1
99.1411,0,0.0,1.42,29,3,2
99.1462,2,0.0,0.04,3,3,1
99.15,0,0.0,0.16,29,3,2
99.1557,2,0.0,0.41,29,3,1
99.1593,2,0.0,0.01,2,3,1
99.165,2,0.0,0.05,9,1,1
99.169,2,0.0,0.32,20,3,1
99.1733,2,0.0,0.18,14,3,1
99.179,2,0.0,0.08,3,3,1
99.1839,4,0.0,0.2,15,3,0
99.1893,2,0.0,0.22,6,3,1
99.1943,2,0.0,0.07,2,3,1
99.199,2,0.0,0.95,16,1,1
99.2053,2,0.0,1.13,46,3,1
99.2108,2,0.0,2.51,27,3,1
99.2149,2,0.0,0.19,7,3,1
99.2189,2,0.0,0.03,4,3,1
99.2242,0,0.0,0.08,14,3,2
99.2301,2,0.0,0.07,8,3,1
99.2341,2,0.0,0.17,30,3,1
99.2389,4,0.0,0.07,3,3,0
99.2439,2,0.0,0.03,2,3,1
99.2481,2,0.0,0.3,12,3,1
99.2514,0,0.0,0.12,44,3,2
99.2571,2,0.0,0.14,11,3,1
99.2613,2,0.0,0.12,8,3,1
99.2654,2,0.0,0.19,26,3,1
99.2698,2,0.0,0.87,17,1,1
99.2761,2,0.0,0.04,4,3,1
99.2809,2,0.0,0.2,8,3,1
99.2849,2,0.0,0.03,2,3,1
99.2896,3,0.0,0.21,24,3,1
99.2949,2,0.0,0.05,8,3,1
99.2992,0,0.0,0.06,28,3,2
99.3042,2,0.0,0.08,4,3,1
99.3093,2,0.0,0.03,19,3,1
99.3132,2,0.0,0.11,10,3,1
99.3183,2,0.0,0.19,9,3,1
99.3244,2,0.0,0.43,5,3,1
99.3295,3,0.0,0.16,21,3,1
99.3337,2,0.0,0.3,14,3,1
99.3398,2,0.0,0.27,8,3,1
99.3449,2,0.0,0.05,2,3,1
99.3488,2,0.0,0.11,9,3,1
99.3531,2,0.0,0.03,20,3,1
99.3582,2,0.0,0.15,52,3,1
99.363,2,0.0,1.32,40,3,1
99.3681,2,17.8,3.7,29,3,1
99.3741,2,0.0,0.07,8,3,1
99.379,2,0.0,0.19,10,3,1
99.383,2,0.0,0.24,10,3,1
99.3881,2,0.0,0.38,6,3,1
99.3936,2,0.0,0.65,10,3,1
99.3997,2,0.0,0.12,8,3,1
99.4051,3,0.0,0.73,22,3,1
99.4106,2,0.0,3.12,11,3,1
99.4148,3,10.3,1.37,19,3,1
99.4192,2,0.0,0.09,6,3,1
99.4248,2,0.0,0.11,6,3,1
99.4305,2,0.0,0.12,6,3,1
99.4444,2,0.0,0.3,11,3,1
99.4545,0,0.0,0.13,29,3,2
99.4644,2,0.0,1.69,13,3,1
99.4691,2,0.9,2.05,46,3,1
99.4744,2,0.0,0.0,10,3,1
99.4788,2,0.0,0.22,2,3,1
99.4834,2,99.1,0.43,22,3,0
99.4877,2,0.0,0.1,8,3,1
99.4927,0,0.0,0.66,26,3,2
99.497,2,0.0,0.52,15,3,1
99.5007,2,0.0,0.05,8,3,1
99.5068,2,0.0,0.02,3,3,1
99.5112,0,0.0,1.69,28,3,2
99.5141,3,0.0,1.03,22,3,1
99.5186,2,0.0,0.31,25,3,1
99.5227,2,0.0,0.16,7,3,1
99.5267,0,0.0,1.92,32,3,2
99.5313,2,0.0,0.04,1,3,1
99.5357,2,0.0,0.1,14,3,1
99.5406,2,0.0,0.18,10,3,1
99.5448,2,0.0,0.08,11,3,1
99.5494,2,0.0,0.13,6,3,1
99.5523,2,0.0,0.67,49,3,1
99.5574,2,0.0,0.13,8,3,1
99.5624,2,0.0,0.55,12,3,1
99.5661,2,0.0,0.52,30,3,1
100.572,2,0.0,0.79,46,3,1
100.5796,2,0.0,0.99,16,3,1
100.5866,2,0.0,0.04,3,3,1
100.5915,2,1.8,1.91,21,3,1
100.5982,2,0.0,0.02,4,3,1
100.6025,3,0.0,0.14,6,3,1
100.6086,2,0.0,0.81,9,3,1
100.612,2,0.0,0.09,3,3,1
100.616,2,0.0,0.01,2,3,1
100.6208,4,0.0,0.42,18,3,0
100.627,2,0.0,0.13,9,3,1
100.6313,2,0.0,0.14,8,3,1
100.6377,2,0.0,0.01,2,3,1
100.6432,2,0.0,3.78,77,3,1
100.6491,2,0.0,0.22,23,3,1
100.6542,2,0.0,0.24,12,3,1
100.661,2,0.0,0.05,5,3,1
100.6656,2,0.0,0.03,1,3,1
100.6707,0,0.0,0.09,28,3,2
100.6757,2,0.0,0.01,2,3,1
100.6789,1,0.0,0.08,14,3,2
100.6837,2,0.0,0.09,6,3,1
100.6888,2,0.0,0.04,8,3,1
100.6947,2,0.0,0.03,2,3,1
100.7003,2,0.0,0.3,5,3,1
100.707,3,0.0,0.09,21,3,1
100.7124,2,38.3,2.02,33,3,1
100.7173,2,0.0,0.34,24,3,1
100.722,2,0.0,0.21,7,3,1
100.7263,2,0.0,0.03,2,3,1
100.7309,2,0.0,0.63,60,3,1
100.7358,2,0.0,0.05,5,3,1
100.7423,2,0.0,0.73,31,1,1
100.7492,0,0.0,0.32,29,3,2
100.7552,2,0.0,0.26,31,3,1
100.7608,2,0.0,0.38,12,3,1
100.7663,2,0.0,0.0,38,1,1
100.773,2,0.0,0.01,17,3,1
100.7795,2,0.0,0.13,11,3,1
100.7845,2,0.0,0.29,6,3,1
100.79,2,0.0,0.44,50,3,1
100.7948,2,0.0,0.05,8,3,1
100.8006,2,0.0,0.08,10,3,1
100.8058,2,0.0,0.07,24,3,1
100.8097,2,0.0,0.11,6,3,1
100.8151,2,0.0,0.19,2,3,1
100.8191,2,0.0,0.06,7,3,1
100.8245,2,0.0,0.01,17,3,1
100.829,2,0.0,0.04,2,3,1
100.8326,0,0.9,1.42,29,3,2
100.8377,2,0.0,0.04,3,3,1
100.8426,0,0.0,0.16,29,3,2
100.8474,2,0.0,0.41,29,3,1
100.8517,2,0.0,0.01,2,3,1
100.8577,2,0.0,0.05,9,1,1
100.8623,2,0.0,0.32,20,3,1
100.8656,2,0.0,0.18,14,3,1
100.8706,2,0.0,0.08,3,3,1
100.8768,4,0.0,0.2,15,3,0
100.8821,2,0.0,0.22,6,3,1
100.8872,2,0.0,0.07,2,3,1
100.8924,2,0.0,0.95,16,1,1
100.8978,2,0.0,1.13,46,3,1
100.9036,2,0.0,2.51,27,3,1
100.9083,2,0.0,0.19,7,3,1
100.913,2,0.0,0.03,4,3,1
100.9171,0,0.0,0.08,14,3,2
100.9225,2,0.0,0.07,8,3,1
100.9275,2,0.0,0.17,30,3,1
100.9308,4,0.0,0.07,3,3,0
100.9353,2,0.0,0.03,2,3,1
100.9405,2,0.0,0.3,12,3,1
100.9452,0,0.0,0.12,44,3,2
100.9497,2,0.0,0.14,11,3,1
100.9543,2,0.0,0.12,8,3,1
100.9598,2,0.0,0.19,26,3,1
100.9637,2,0.0,0.87,17,1,1
100.9681,2,0.0,0.04,4,3,1
100.9725,2,0.0,0.2,8,3,1
100.9769,2,0.0,0.03,2,3,1
100.982,3,0.0,0.21,24,3,1
100.9864,2,0.0,0.05,8,3,1
100.9928,0,0.0,0.06,28,3,2
100.9971,2,0.0,0.08,4,3,1
101.0012,2,0.0,0.03,19,3,1
101.0062,2,0.0,0.11,10,3,1
101.0114,2,0.0,0.19,9,3,1
101.0154,2,0.0,0.43,5,3,1
101.0184,3,0.0,0.16,21,3,1
101.0237,2,0.0,0.3,14,3,1
101.0288,2,0.0,0.27,8,3,1
101.0327,2,0.0,0.05,2,3,1
101.0379,2,0.0,0.11,9,3,1
101.0431,2,0.0,0.03,20,3,1
101.0472,2,0.0,0.15,52,3,1
101.0518,2,0.0,1.32,40,3,1
101.0563,2,40.7,3.68,29,3,1
101.0612,2,0.0,0.07,8,3,1
101.0653,2,0.0,0.19,10,3,1
101.0694,2,0.0,0.24,10,3,1
101.0748,2,0.0,0.38,6,3,1
101.0788,2,0.0,0.65,10,3,1
101.0841,2,0.0,0.12,8,3,1
101.0889,3,0.0,0.73,22,3,1
101.0943,2,0.0,3.12,11,3,1
101.0978,3,6.5,1.37,19,3,1
101.1018,2,0.0,0.09,6,3,1
101.1069,2,0.0,0.11,6,3,1
101.1111,2,0.0,0.12,6,3,1
101.1156,2,0.0,0.3,11,3,1
101.1201,0,0.0,0.13,29,3,2
101.1254,2,0.0,1.69,13,3,1
101.1298,2,0.9,2.05,46,3,1
101.1346,2,0.0,0.0,10,3,1
101.1399,2,0.0,0.22,2,3,1
101.1445,2,93.4,0.43,22,3,0
101.149,2,0.0,0.1,8,3,1
101.153,0,0.0,0.66,26,3,2
101.1572,2,0.0,0.52,15,3,1
101.1612,2,0.0,0.05,8,3,1
101.1669,2,0.0,0.02,3,3,1
101.1714,0,0.0,1.69,28,3,2
101.1758,3,0.0,1.03,22,3,1
101.1801,2,0.9,0.31,25,3,1
101.1847,2,0.0,0.16,7,3,1
101.1897,0,0.0,1.92,32,3,2
101.194,2,0.0,0.04,1,3,1
101.1983,2,0.0,0.1,14,3,1
101.2016,2,0.0,0.18,10,3,1
101.2066,2,0.0,0.08,11,3,1
101.2112,2,0.0,0.13,6,3,1
101.2151,2,0.0,0.67,49,3,1
101.2196,2,0.0,0.13,8,3,1
101.2254,2,0.0,0.55,12,3,1
101.2291,2,0.0,0.52,30,3,1
102.2447,2,0.0,0.79,46,3,1
102.2533,2,0.0,0.99,16,3,1
102.2586,2,0.0,0.04,3,3,1
102.2667,2,0.9,1.91,21,3,1
102.2734,2,0.0,0.02,4,3,1
102.2806,3,0.0,0.14,6,3,1
102.2902,2,0.0,0.81,9,3,1
102.2979,2,0.0,0.09,3,3,1
102.3054,2,0.0,0.01,2,3,1
102.3094,4,0.0,0.42,18,3,0
102.3164,2,0.0,0.13,9,3,1
102.3221,2,0.0,0.14,8,3,1
102.3276,2,0.0,0.01,2,3,1
102.3319,2,0.9,3.78,77,3,1
102.3364,2,0.0,0.22,23,3,1
102.3414,2,0.0,0.24,12,3,1
102.3455,2,0.0,0.05,5,3,1
102.3504,2,0.0,0.03,1,3,1
102.3574,0,0.0,0.09,28,3,2
102.3644,2,0.0,0.01,2,3,1
102.3718,1,0.0,0.08,14,3,2
102.3786,2,0.0,0.09,6,3,1
102.3845,2,0.0,0.04,8,3,1
102.3938,2,0.0,0.03,2,3,1
102.3976,2,0.0,0.3,5,3,1
102.4016,3,0.0,0.09,21,3,1
102.4069,2,39.5,2.02,33,3,1
102.4115,2,0.0,0.34,24,3,1
102.4159,2,0.0,0.21,7,3,1
102.4211,2,0.0,0.03,2,3,1
102.4262,2,0.0,0.63,60,3,1
102.4304,2,0.0,0.05,5,3,1
102.4336,2,0.0,0.73,31,1,1
102.4391,0,0.0,0.32,29,3,2
102.4433,2,0.0,0.26,31,3,1
102.4463,2,0.0,0.38,12,3,1
102.4512,2,0.0,0.0,38,1,1
102.4571,2,0.0,0.01,17,3,1
102.4624,2,0.0,0.13,11,3,1
102.4671,2,0.0,0.29,6,3,1
102.4727,2,0.0,0.44,50,3,1
102.478,2,0.0,0.05,8,3,1
102.4818,2,0.0,0.08,10,3,1
102.4861,2,0.0,0.07,24,3,1
102.4915,2,0.0,0.11,6,3,1
102.4951,2,0.0,0.19,2,3,1
102.4995,2,0.0,0.06,7,3,1
102.5049,2,0.0,0.01,17,3,1
102.5099,2,0.0,0.04,2,3,1
102.5141,0,0.0,1.42,29,3,2
102.5182,2,0.0,0.04,3,3,1
102.5234,0,0.0,0.16,29,3,2
102.528,2,0.0,0.41,29,3,1
102.5322,2,0.0,0.01,2,3,1
102.5374,2,0.0,0.05,9,1,1
102.5424,2,0.0,0.32,20,3,1
102.5455,2,0.0,0.18,14,3,1
102.5506,2,0.0,0.08,3,3,1
102.5561,4,0.0,0.2,15,3,0
102.5613,2,0.0,0.22,6,3,1
102.566,2,0.0,0.07,2,3,1
102.5704,2,0.0,0.95,16,1,1
102.5756,2,0.0,1.13,45,3,1
102.5799,2,0.0,2.51,27,3,1
102.5837,2,0.0,0.19,7,3,1
102.5902,2,0.0,0.03,4,3,1
102.5945,0,0.0,0.08,14,3,2
102.599,2,0.0,0.07,8,3,1
102.6042,2,0.0,0.17,30,3,1
102.6089,4,0.0,0.07,3,3,0
102.614,2,0.0,0.03,2,3,1
102.618,2,0.0,0.3,12,3,1
102.6232,0,0.0,0.12,44,3,2
102.6272,2,0.0,0.14,11,3,1
102.6308,2,0.0,0.12,8,3,1
102.6365,2,0.0,0.19,26,3,1
102.6419,2,0.0,0.87,17,1,1
102.6466,2,0.0,0.04,4,3,1
102.6515,2,0.0,0.2,8,3,1
102.6583,2,0.0,0.03,2,3,1
102.6639,3,0.0,0.21,24,3,1
102.6693,2,0.0,0.05,8,3,1
102.6742,0,0.0,0.06,28,3,2
102.6786,2,0.0,0.08,4,3,1
102.6826,2,0.0,0.03,19,3,1
102.6868,2,0.0,0.11,10,3,1
102.6913,2,0.0,0.19,9,3,1
102.6971,2,0.0,0.43,5,3,1
102.702,3,0.0,0.16,21,3,1
102.708,2,0.0,0.3,14,3,1
102.7128,2,0.0,0.27,8,3,1
102.7169,2,0.0,0.05,2,3,1
102.7218,2,0.0,0.11,9,3,1
102.727,2,0.0,0.03,20,3,1
102.7323,2,0.0,0.15,52,3,1
102.7372,2,0.0,1.32,40,3,1
102.7434,2,39.8,3.7,29,3,1
102.7479,2,0.0,0.07,8,3,1
102.7535,2,0.0,0.19,10,3,1
102.7587,2,0.0,0.24,10,3,1
102.7639,2,0.0,0.38,6,3,1
102.7694,2,0.0,0.65,10,3,1
102.7756,2,0.0,0.12,8,3,1
102.782,3,0.0,0.73,22,3,1
102.7883,2,0.0,3.12,11,3,1
102.7928,3,14.8,1.37,19,3,1
102.7969,2,0.0,0.09,6,3,1
102.8031,2,0.0,0.11,6,3,1
102.8086,2,0.0,0.12,6,3,1
102.8127,2,0.0,0.3,11,3,1
102.8179,0,0.0,0.13,29,3,2
102.8236,2,0.0,1.69,13,3,1
102.8279,2,0.0,2.05,46,3,1
102.8319,2,0.0,0.0,10,3,1
102.8373,2,0.0,0.22,2,3,1
102.8419,2,92.6,0.43,22,3,0
102.8465,2,0.0,0.1,9,3,1
102.8509,0,0.0,0.66,26,3,2
102.8561,2,0.0,0.52,15,3,1
102.8602,2,0.0,0.05,8,3,1
102.8654,2,0.0,0.02,3,3,1
102.8684,0,0.0,1.69,28,3,2
102.8739,3,0.0,1.03,22,3,1
102.8784,2,0.0,0.31,25,3,1
102.8822,2,0.0,0.16,7,3,1
102.8876,0,0.9,1.92,32,3,2
102.8923,2,0.0,0.04,1,3,1
102.8968,2,0.0,0.1,14,3,1
102.9011,2,0.0,0.18,10,3,1
102.9064,2,0.0,0.08,11,3,1
102.9112,2,0.0,0.13,6,3,1
102.9153,2,0.0,0.67,49,3,1
102.9203,2,0.0,0.13,8,3,1
102.9247,2,0.0,0.55,12,3,1
102.9288,2,0.0,0.52,30,3,1
103.9397,2,0.0,0.79,46,3,1
103.9485,2,0.0,0.99,16,3,1
103.9543,2,0.0,0.04,3,3,1
103.9592,2,0.9,1.91,21,3,1
103.9645,2,0.0,0.02,4,3,1
103.9718,3,0.0,0.14,6,3,1
103.9791,2,0.0,0.81,9,3,1
103.9855,2,0.0,0.09,3,3,1
103.9917,2,0.0,0.01,2,3,1
104.0001,4,0.0,0.42,18,3,0
104.0081,2,0.0,0.13,9,3,1
104.0136,2,0.0,0.14,8,3,1
104.0185,2,0.0,0.01,2,3,1
104.0248,2,0.0,3.78,77,3,1
104.0303,2,0.0,0.22,23,3,1
104.0351,2,0.0,0.24,12,3,1
104.0409,2,0.0,0.05,5,3,1
104.046,2,0.0,0.03,1,3,1
104.0498,0,0.0,0.09,28,3,2
104.0549,2,0.0,0.01,2,3,1
104.0591,1,0.0,0.08,14,3,2
104.0633,2,0.0,0.09,6,3,1
104.0704,2,0.0,0.04,8,3,1
104.0752,2,0.0,0.03,2,3,1
104.079,2,0.0,0.3,5,3,1
104.0834,3,0.0,0.09,21,3,1
104.0899,2,41.1,2.02,33,3,1
104.0939,2,0.0,0.34,24,3,1
104.0982,2,0.0,0.21,7,3,1
104.1025,2,0.0,0.03,2,3,1
104.1078,2,0.0,0.63,60,3,1
104.112,2,0.0,0.05,5,3,1
104.1169,2,0.0,0.73,31,1,1
104.1227,0,0.0,0.32,29,3,2
104.1284,2,0.0,0.26,31,3,1
104.1344,2,0.0,0.38,12,3,1
104.1409,2,0.0,0.0,38,1,1
104.1456,2,0.0,0.01,17,3,1
104.1505,2,0.0,0.13,11,3,1
104.1546,2,0.0,0.29,6,3,1
104.1598,2,0.0,0.44,50,3,1
104.1634,2,0.0,0.05,8,3,1
104.1691,2,0.0,0.08,10,3,1
104.1746,2,0.0,0.07,24,3,1
104.1788,2,0.0,0.11,6,3,1
104.1832,2,0.0,0.19,1,3,1
104.1882,2,0.0,0.06,7,3,1
104.1931,2,0.0,0.01,17,3,1
104.1972,2,0.0,0.04,2,3,1
104.2005,0,0.0,1.42,29,3,2
104.2062,2,0.0,0.04,3,3,1
104.2105,0,0.0,0.16,29,3,2
104.215,2,0.0,0.41,29,3,1
104.2222,2,0.0,0.01,2,3,1
104.2273,2,0.0,0.05,9,1,1
104.232,2,0.0,0.32,20,3,1
104.237,2,0.0,0.18,14,3,1
104.2411,2,0.0,0.08,3,3,1
104.2453,4,0.0,0.2,15,3,0
104.25,2,0.0,0.22,6,3,1
104.2537,2,0.0,0.07,2,3,1
104.2588,2,0.0,0.95,16,1,1
104.2635,2,0.0,1.13,45,3,1
104.2679,2,0.0,2.51,27,3,1
104.2734,2,0.0,0.19,7,3,1
104.2785,2,0.0,0.03,4,3,1
104.2818,0,0.0,0.08,14,3,2
104.2863,2,0.0,0.07,8,3,1
104.2916,2,0.0,0.17,30,3,1
104.2957,4,0.0,0.07,3,3,0
104.2996,2,0.0,0.03,2,3,1
104.3045,2,0.0,0.3,12,3,1
104.3097,0,0.0,0.12,44,3,2
104.3144,2,0.0,0.14,11,3,1
104.3193,2,0.0,0.12,8,3,1
104.3243,2,0.0,0.19,26,3,1
104.3283,2,0.0,0.87,17,1,1
104.3326,2,0.0,0.04,4,3,1
104.3369,2,0.0,0.2,8,3,1
104.3415,2,0.0,0.03,2,3,1
104.3458,3,0.0,0.21,24,3,1
104.3491,2,0.0,0.05,8,3,1
104.3552,0,0.0,0.06,28,3,2
104.3602,2,0.0,0.08,4,3,1
104.3649,2,0.0,0.03,19,3,1
104.37,2,0.0,0.11,10,3,1
104.3743,2,0.0,0.19,9,3,1
104.3783,2,0.0,0.43,4,3,1
104.3825,3,0.0,0.16,21,3,1
104.3879,2,0.0,0.3,14,3,1
104.3922,2,0.0,0.27,8,3,1
104.3959,2,0.0,0.05,2,3,1
104.4,2,0.0,0.11,9,3,1
104.4061,2,0.0,0.03,20,3,1
104.4107,2,0.0,0.15,52,3,1
104.4153,2,0.0,1.32,40,3,1
104.4194,2,16.7,3.68,29,3,1
104.4244,2,0.0,0.07,8,3,1
104.4293,2,0.0,0.19,10,3,1
104.4345,2,0.0,0.24,10,3,1
104.4407,2,0.0,0.38,6,3,1
104.4473,2,0.0,0.65,10,3,1
104.4556,2,0.0,0.12,8,3,1
104.4635,3,0.0,0.73,22,3,1
104.4706,2,0.0,3.12,11,3,1
104.4786,3,9.3,1.37,19,3,1
104.4843,2,0.0,0.09,6,3,1
104.4922,2,0.0,0.11,6,3,1
104.4988,2,0.0,0.12,6,3,1
104.507,2,0.0,0.3,11,3,1
104.5143,0,0.0,0.13,29,3,2
104.5212,2,0.0,1.69,13,3,1
104.5284,2,0.0,2.05,46,3,1
104.5352,2,0.0,0.0,10,3,1
104.5418,2,0.0,0.22,2,3,1
104.5459,2,98.2,0.43,22,3,0
104.549,2,0.0,0.1,8,3,1
104.5543,0,0.0,0.66,26,3,2
104.5586,2,0.0,0.52,15,3,1
104.5622,2,0.0,0.05,8,3,1
104.5673,2,0.0,0.02,3,3,1
104.5719,0,0.0,1.69,28,3,2
104.5845,3,0.0,1.03,22,3,1
104.5992,2,0.0,0.31,25,3,1
104.6073,2,0.0,0.16,7,3,1
104.6159,0,0.0,1.92,32,3,2
104.6234,2,0.0,0.04,1,3,1
104.6287,2,0.0,0.1,14,3,1
104.6327,2,0.0,0.18,10,3,1
104.637,2,0.0,0.08,11,3,1
104.6414,2,0.0,0.13,6,3,1
104.6455,2,0.0,0.67,49,3,1
104.6492,2,0.0,0.13,8,3,1
104.6535,2,0.0,0.55,12,3,1
104.6586,2,0.0,0.52,30,3,1
105.6772,2,0.0,0.79,46,3,1
105.6864,2,0.0,0.99,16,3,1
105.695,2,0.0,0.04,3,3,1
105.7032,2,3.6,1.91,21,3,1
105.7137,2,0.0,0.02,4,3,1
105.723,3,0.0,0.14,6,3,1
105.732,2,0.0,0.81,9,3,1
105.7405,2,0.0,0.09,3,3,1
105.7471,2,0.0,0.01,2,3,1
105.7543,4,0.0,0.42,18,3,0
105.7594,2,0.0,0.13,9,3,1
105.7639,2,0.0,0.14,8,3,1
105.768,2,0.0,0.01,2,3,1
105.7738,2,0.0,3.78,77,3,1
105.7781,2,0.0,0.22,23,3,1
105.7832,2,0.0,0.24,12,3,1
105.7883,2,0.0,0.05,5,3,1
105.7948,2,0.0,0.03,1,3,1
105.8006,0,0.0,0.09,28,3,2
105.8075,2,0.0,0.01,2,3,1
105.8125,1,0.0,0.08,14,3,2
105.8176,2,0.0,0.09,6,3,1
105.8231,2,0.0,0.04,8,3,1
105.8286,2,0.0,0.03,2,3,1
105.8341,2,0.0,0.3,5,3,1
105.8391,3,0.0,0.09,21,3,1
105.8448,2,41.6,2.02,33,3,1
105.8507,2,0.0,0.34,24,3,1
105.8566,2,0.0,0.21,7,3,1
105.8612,2,0.0,0.03,2,3,1
105.8657,2,0.0,0.63,60,3,1
105.8702,2,0.0,0.05,5,3,1
105.8763,2,0.0,0.73,31,1,1
105.8809,0,0.0,0.32,29,3,2
105.885,2,0.0,0.26,31,3,1
105.8904,2,0.0,0.38,12,3,1
105.8945,2,0.0,0.0,38,1,1
105.8995,2,0.0,0.01,17,3,1
105.9048,2,0.0,0.13,11,3,1
105.9095,2,0.0,0.29,6,3,1
105.9155,2,0.0,0.44,50,3,1
105.9196,2,0.0,0.05,8,3,1
105.9256,2,0.0,0.08,10,3,1
105.9305,2,0.0,0.07,24,3,1
105.9364,2,0.0,0.11,6,3,1
105.9406,2,0.0,0.19,2,3,1
105.9449,2,0.0,0.06,7,3,1
105.95,2,0.0,0.01,17,3,1
105.9556,2,0.0,0.04,2,3,1
105.9594,0,0.0,1.42,29,3,2
105.9646,2,0.0,0.04,3,3,1
105.9697,0,0.0,0.16,29,3,2
105.9755,2,0.0,0.41,35,3,1
105.9795,2,0.0,0.01,2,3,1
105.9857,2,0.0,0.05,9,1,1
105.992,2,0.0,0.32,20,3,1
105.9969,2,0.0,0.18,14,3,1
106.0035,2,0.0,0.08,3,3,1
106.0089,4,0.0,0.2,15,3,0
106.0132,2,0.0,0.22,6,3,1
106.0173,2,0.0,0.07,2,3,1
106.0225,2,0.0,0.95,16,1,1
106.027,2,0.0,1.13,45,3,1
106.0323,2,0.0,2.51,27,3,1
106.0374,2,0.0,0.19,7,3,1
106.0413,2,0.0,0.03,4,3,1
106.0454,0,0.0,0.08,14,3,2
106.0501,2,0.0,0.07,8,3,1
106.056,2,0.0,0.17,30,3,1
106.0595,4,0.0,0.07,3,3,0
106.0656,2,0.0,0.03,2,3,1
106.0716,2,0.0,0.3,12,3,1
106.0782,0,0.0,0.12,44,3,2
106.0818,2,0.0,0.14,11,3,1
106.0878,2,0.0,0.12,8,3,1
106.093,2,0.0,0.19,26,3,1
106.0988,2,0.0,0.87,17,1,1
106.1054,2,0.0,0.04,4,3,1
106.1113,2,0.0,0.2,8,3,1
106.1164,2,0.0,0.03,2,3,1
106.1225,3,0.0,0.21,24,3,1
106.1285,2,0.0,0.05,8,3,1
106.133,0,0.0,0.06,28,3,2
106.1385,2,0.0,0.08,4,3,1
106.1432,2,0.0,0.03,19,3,1
106.147,2,0.0,0.11,10,3,1
106.1506,2,0.0,0.19,9,3,1
106.1565,2,0.0,0.43,4,3,1
106.1602,3,0.0,0.16,21,3,1
106.1648,2,0.0,0.3,14,3,1
106.1701,2,0.0,0.27,8,3,1
106.1761,2,0.0,0.05,2,3,1
106.1833,2,0.0,0.11,9,3,1
106.19,2,0.0,0.03,20,3,1
106.1962,2,0.0,0.15,52,3,1
106.2007,2,0.0,1.32,40,3,1
106.2068,2,41.2,3.71,29,3,1
106.2133,2,0.0,0.07,8,3,1
106.219,2,0.0,0.19,10,3,1
106.2243,2,0.0,0.24,10,3,1
106.2312,2,0.0,0.38,6,3,1
106.2358,2,0.0,0.65,10,3,1
106.2408,2,0.0,0.12,8,3,1
106.2459,3,0.0,0.73,22,3,1
106.2504,2,0.0,3.12,11,3,1
106.2551,3,5.3,1.37,19,3,1
106.2592,2,0.0,0.09,6,3,1
106.2643,2,0.0,0.11,6,3,1
106.2691,2,0.0,0.12,6,3,1
106.2746,2,0.0,0.3,11,3,1
106.2793,0,0.0,0.13,29,3,2
106.2846,2,0.0,1.69,13,3,1
106.2908,2,0.0,2.01,46,3,1
106.2978,2,0.0,0.0,10,3,1
106.304,2,0.0,0.22,2,3,1
106.3085,2,99.1,0.43,22,3,0
106.3129,2,0.0,0.1,8,3,1
106.3169,0,0.0,0.66,26,3,2
106.3222,2,0.0,0.52,15,3,1
106.3268,2,0.0,0.05,8,3,1
106.3312,2,0.0,0.02,3,3,1
106.3361,0,0.0,1.69,28,3,2
106.3404,3,0.0,1.03,22,3,1
106.3445,2,0.0,0.31,25,3,1
106.3487,2,0.0,0.16,7,3,1
106.3519,0,0.0,1.92,32,3,2
106.357,2,0.0,0.04,1,3,1
106.3616,2,0.0,0.1,14,3,1
106.3657,2,0.0,0.18,10,3,1
106.3708,2,0.0,0.08,11,3,1
106.3759,2,0.0,0.13,6,3,1
106.3801,2,0.0,0.67,49,3,1
106.3834,2,0.0,0.13,8,3,1
106.3882,2,0.0,0.55,12,3,1
106.3925,2,0.0,0.52,30,3,1
107.4094,2,0.0,0.79,46,3,1
107.4188,2,0.0,0.99,16,3,1
107.4293,2,0.0,0.04,3,3,1
107.4398,2,1.8,1.91,21,3,1
107.4456,2,0.0,0.02,4,3,1
107.452,3,0.0,0.14,6,3,1
107.4561,2,0.0,0.81,9,3,1
107.4607,2,0.0,0.09,3,3,1
107.4638,2,0.0,0.01,2,3,1
107.469,4,0.0,0.42,18,3,0
107.4743,2,0.0,0.13,9,3,1
107.4784,2,0.0,0.14,8,3,1
107.4844,2,0.0,0.01,2,3,1
107.4908,2,0.0,3.78,77,3,1
107.4959,2,0.0,0.22,23,3,1
107.5006,2,0.0,0.24,12,3,1
107.5067,2,0.0,0.05,5,3,1
107.5109,2,0.0,0.03,1,3,1
107.5146,0,0.0,0.09,28,3,2
107.5192,2,0.0,0.01,2,3,1
107.5232,1,0.0,0.08,14,3,2
107.5281,2,0.0,0.09,6,3,1
107.5335,2,0.0,0.04,8,3,1
107.5389,2,0.0,0.03,2,3,1
107.5439,2,0.0,0.3,5,3,1
107.5491,3,0.0,0.09,21,3,1
